pseudoID,factor_1,factor_2,factor_2a,factor_3,factor_4,factor_5,factor_5a,factor_6,factor_7,factor_8,factor_9,allRaces,race,sex,psa_court_case_eligible_booking,psa_outcome_eligible,fta_points,nca_points,nvca_points,fta_score,nca_score,nvca_score,nvca_flag,fta,nca,nvca,time_at_risk_fta,time_at_risk_nca,time_at_risk_nvca_new,race1,sex1,release
7630559176,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
2843612071,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
2020223941,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
6066571143,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,1,3,2,1,0,0.0,1.0,0.0,,342.0,,0,1,1
6883556398,1,1,1,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,4,2,3,4,1,,,,,,,0,1,0
8887536951,1,0,0,0,0,0,0,0,0,0,0,Hispanic,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,1.0,0.0,368.0,232.0,368.0,0,1,1
3853643159,0,0,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
7213564366,0,0,0,0,1,1,1,0,2,1,1,Black,Non-white,Male,1,Released,6,6,1,5,4,1,0,0.0,0.0,0.0,49.0,49.0,49.0,0,1,1
250259804,0,0,0,0,1,1,1,0,2,1,1,Black,Non-white,Male,1,Detained,6,6,1,5,4,1,0,,,,,,,0,1,0
8427956233,0,1,0,0,1,0,1,0,2,0,0,Black,Non-white,Male,1,Released,5,3,3,5,3,3,0,0.0,0.0,0.0,1006.0,1006.0,1006.0,0,1,1
5981946286,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,,,,0,1,1
7843859215,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,3,1,2,3,0,,,,,,,0,1,0
1804128865,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
4698154404,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Detained,4,2,0,4,2,1,0,,,,,,,0,0,0
4264447759,1,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Detained,4,4,0,4,3,1,0,,,,,,,0,1,0
4344824339,1,1,1,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Released,4,4,3,4,3,3,0,1.0,0.0,0.0,478.0,650.0,650.0,0,0,1
5993380256,1,0,0,0,1,1,1,2,0,1,0,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,50.0,50.0,50.0,0,1,1
4465097506,0,1,0,0,1,1,1,2,1,1,0,Black,Non-white,Male,1,Detained,4,4,4,4,3,4,1,,,,,,,0,1,0
1688313313,0,0,0,0,1,0,1,1,0,0,0,Black,Non-white,Male,1,Detained,1,2,2,2,2,2,0,,,,,,,0,1,0
3176973592,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,6.0,6.0,6.0,0,0,1
104709518,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,1.0,1.0,1034.0,357.0,890.0,0,1,1
7932839739,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,1.0,1.0,1033.0,806.0,839.0,1,1,1
3444229647,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
2327090462,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
8026757055,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,1.0,0.0,1034.0,24.0,1034.0,0,1,1
1046231426,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
7552370920,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,81.0,81.0,81.0,0,1,1
3276298490,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
5695493866,1,0,0,1,0,0,0,0,2,0,0,Black,Non-white,Male,1,Detained,5,7,1,5,5,1,0,,,,,,,0,1,0
1959161661,0,1,0,0,1,1,1,2,1,1,1,Black,Non-white,Male,1,Detained,4,6,4,4,4,4,1,,,,,,,0,1,0
7792820071,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,395.0,395.0,395.0,0,1,1
5046758172,1,1,1,0,1,1,1,2,0,0,0,Black,Non-white,Male,1,Detained,1,5,5,2,4,5,1,,,,,,,0,1,0
7662279921,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,1.0,0.0,215.0,19.0,215.0,0,1,1
4516531468,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,243.0,243.0,243.0,0,1,1
3028869010,0,0,0,0,1,1,1,0,0,1,0,Black,Non-white,Male,1,Detained,2,2,1,3,2,1,0,,,,,,,0,1,0
8574355986,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,48.0,48.0,48.0,0,0,1
7011999930,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Female,1,Detained,1,4,1,2,3,1,0,,,,,,,0,0,0
7074626682,0,1,0,1,1,0,1,1,2,1,1,Black,Non-white,Male,1,Detained,7,9,5,6,6,5,1,,,,,,,0,1,0
7174994898,0,1,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,3,2,3,3,0,0.0,0.0,0.0,,,,0,1,1
600558113,1,0,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,1,5,1,2,4,1,0,,,,,,,0,1,0
560919105,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,1.0,0.0,983.0,146.0,983.0,0,1,1
2422046772,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,3,8,3,4,5,3,0,1.0,1.0,0.0,79.0,120.0,190.0,0,1,1
5826326886,0,0,0,1,0,0,0,0,0,1,0,White,White,Male,1,Detained,2,3,1,3,3,1,0,,,,,,,1,1,0
1691917739,0,0,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
5869234808,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,1.0,0.0,,185.0,,0,1,1
1096138949,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,16.0,16.0,16.0,0,1,1
536149656,1,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,10.0,10.0,10.0,1,0,1
21937979,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
5927335868,0,0,0,0,1,0,1,0,0,1,0,White,White,Male,1,Released,2,1,1,3,2,1,0,0.0,0.0,0.0,8.0,8.0,8.0,1,1,1
929103251,0,0,0,0,1,1,1,2,1,0,1,Black,Non-white,Male,1,Detained,3,6,2,4,4,2,0,,,,,,,0,1,0
8046100632,0,0,0,0,1,0,1,2,0,1,0,Black,Non-white,Male,1,Detained,2,2,2,3,2,2,0,,,,,,,0,1,0
4779126707,0,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,1,0,1
2233846553,0,1,0,1,1,0,1,0,0,1,1,Black,Non-white,Male,1,Released,3,6,4,4,4,4,1,1.0,1.0,1.0,83.0,10.0,10.0,0,1,1
6453897024,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,22.0,22.0,22.0,0,1,1
4941055953,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,587.0,587.0,587.0,0,1,1
2234741673,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,1,2,3,1,0,0.0,0.0,0.0,18.0,18.0,18.0,0,1,1
3584426144,0,1,0,1,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,3,7,4,4,5,4,1,,,,,,,0,1,0
5281134861,0,0,0,0,1,0,1,1,0,1,0,Black,Non-white,Male,1,Released,2,2,2,3,2,2,0,0.0,1.0,1.0,1015.0,105.0,105.0,0,1,1
1806691574,0,0,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,53.0,53.0,53.0,0,1,1
204693825,0,0,0,1,1,1,1,0,0,1,1,Black,Non-white,Male,1,Released,3,7,2,4,5,2,0,0.0,0.0,0.0,92.0,92.0,92.0,0,1,1
6886899439,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
6808314277,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,1.0,1.0,142.0,124.0,124.0,0,0,1
8160976858,0,0,0,1,0,0,1,0,1,1,0,Black,Non-white,Female,1,Detained,5,4,2,5,3,2,0,,,,,,,0,0,0
8252980905,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
1048178381,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,1.0,0.0,0.0,575.0,880.0,880.0,0,0,1
2594009915,0,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,0,1,1,1,0,1.0,0.0,0.0,330.0,689.0,689.0,1,0,1
3923308936,0,0,0,1,1,1,1,2,0,1,1,White,White,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,1,1,0
1063737936,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
473016141,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,473.0,473.0,473.0,0,1,1
4201735992,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,145.0,145.0,145.0,0,0,1
7727097097,1,1,1,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,4,2,3,4,1,,,,,,,0,1,0
1018570052,0,1,0,1,1,0,1,0,2,0,0,Black,Non-white,Male,1,Detained,6,6,4,5,4,4,1,,,,,,,0,1,0
4236013619,0,1,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Released,2,4,3,3,3,3,0,0.0,0.0,0.0,1016.0,1016.0,1016.0,0,1,1
378963756,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
386437909,0,0,0,0,1,1,1,0,1,1,0,Black,Non-white,Male,1,Detained,4,3,1,4,3,1,0,,,,,,,0,1,0
4113076159,0,0,0,0,1,1,1,0,0,0,1,White,White,Male,1,Detained,1,4,1,2,3,1,0,,,,,,,1,1,0
3605779564,0,0,0,0,1,1,1,2,0,0,1,White,White,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,1,1,0
715262742,0,1,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Detained,4,2,2,4,2,2,0,,,,,,,0,1,0
8160398451,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Female,1,Released,2,5,2,3,4,2,0,0.0,1.0,0.0,179.0,107.0,179.0,0,0,1
2924669862,0,0,0,0,1,0,1,0,0,0,1,Black,Non-white,Female,1,Detained,1,3,1,2,3,1,0,,,,,,,0,0,0
4211920532,0,1,0,0,1,1,1,2,2,0,1,Black,Non-white,Male,1,Detained,5,7,4,5,5,4,1,,,,,,,0,1,0
630420468,0,0,0,1,1,1,1,1,2,1,1,Black,Non-white,Male,1,Detained,7,10,3,6,6,3,0,,,,,,,0,1,0
230867074,0,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,2,4,1,3,3,1,0,,,,,,,0,1,0
3384689709,0,0,0,1,0,1,1,1,0,0,1,Black,Non-white,Male,1,Detained,2,7,3,3,5,3,0,,,,,,,0,1,0
8216979627,0,0,0,0,1,1,1,0,0,0,0,White,White,Male,1,Released,1,2,1,2,2,1,0,0.0,0.0,0.0,,,,1,1,1
405145933,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
4525552861,0,0,0,1,1,1,1,1,2,1,1,Black,Non-white,Male,1,Detained,7,10,3,6,6,3,0,,,,,,,0,1,0
7655443420,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Male,1,Released,3,2,1,4,2,1,0,0.0,0.0,0.0,538.0,538.0,538.0,0,1,1
3508580230,0,0,0,1,1,0,1,0,2,1,0,Black,Non-white,Male,1,Released,7,6,2,6,4,2,0,0.0,1.0,0.0,271.0,104.0,271.0,0,1,1
4161827565,0,1,0,0,0,0,0,0,0,1,0,Black,Non-white,Female,1,Released,1,0,2,2,1,2,0,1.0,0.0,0.0,72.0,281.0,281.0,0,0,1
74061834,0,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Released,2,4,1,3,3,1,0,0.0,0.0,0.0,173.0,173.0,173.0,0,1,1
6818431667,0,1,0,0,0,0,0,0,0,1,0,Black,Non-white,Female,1,Detained,1,0,2,2,1,2,0,,,,,,,0,0,0
1714248129,0,0,0,0,1,0,1,0,2,0,0,Black,Non-white,Male,1,Released,5,3,1,5,3,1,0,1.0,1.0,0.0,22.0,124.0,158.0,0,1,1
2346903384,0,1,0,0,1,0,1,0,1,0,0,Black,Non-white,Male,1,Released,3,2,3,4,2,3,0,1.0,0.0,0.0,109.0,291.0,291.0,0,1,1
2993773243,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Female,1,Released,3,2,1,4,2,1,0,0.0,0.0,0.0,307.0,307.0,307.0,0,0,1
5332789742,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,1,2,3,1,0,0.0,1.0,0.0,446.0,272.0,446.0,0,1,1
4771989262,0,1,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,3,2,2,3,0,,,,,,,0,1,0
6105146117,1,0,0,1,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,3,6,1,4,4,1,0,0.0,0.0,0.0,565.0,565.0,565.0,0,1,1
4285408322,0,0,0,1,1,0,1,1,1,0,1,Black,Non-white,Male,1,Detained,4,8,3,4,5,3,0,,,,,,,0,1,0
3025346225,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,21.0,21.0,21.0,1,1,1
1272391906,0,1,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,3,3,2,3,0,0.0,0.0,0.0,252.0,252.0,252.0,0,1,1
1108631075,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,713.0,713.0,713.0,0,1,1
4195219432,0,0,0,0,1,1,1,1,0,1,0,Black,Non-white,Male,1,Released,2,3,2,3,3,2,0,1.0,1.0,0.0,154.0,40.0,725.0,0,1,1
3690768525,1,0,0,1,0,1,1,0,2,0,0,Black,Non-white,Male,1,Detained,6,8,2,5,5,2,0,,,,,,,0,1,0
7246016179,0,0,0,0,1,1,1,1,2,1,1,Black,Non-white,Male,1,Released,6,7,2,5,5,2,0,1.0,0.0,0.0,154.0,307.0,307.0,0,1,1
6612474101,0,0,0,0,1,1,1,1,0,1,0,Black,Non-white,Male,1,Released,2,3,2,3,3,2,0,0.0,0.0,0.0,,,,0,1,1
2889941540,0,0,0,0,1,1,1,2,2,1,0,Black,Non-white,Male,1,Released,6,5,2,5,4,2,0,1.0,1.0,0.0,205.0,170.0,339.0,0,1,1
12754971,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,1.0,1.0,0.0,262.0,26.0,718.0,0,1,1
1578893223,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,306.0,306.0,306.0,0,1,1
1274500469,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,1.0,0.0,0.0,830.0,1033.0,1033.0,0,1,1
4215035628,0,0,0,1,1,1,1,1,2,1,1,Black,Non-white,Male,1,Detained,7,10,3,6,6,3,0,,,,,,,0,1,0
493980483,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,29.0,29.0,29.0,0,0,1
1260121375,0,0,0,0,1,1,1,2,1,1,1,Black,Non-white,Male,1,Detained,4,6,2,4,4,2,0,,,,,,,0,1,0
5537065536,0,0,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,1.0,0.0,126.0,124.0,126.0,0,1,1
1755242995,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,6.0,6.0,6.0,0,1,1
7872150619,0,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,2,4,1,3,3,1,0,,,,,,,0,1,0
5989116723,0,0,0,1,0,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,2,7,3,3,5,3,0,,,,,,,0,1,0
6553691862,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,,,,0,0,1
4542428347,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,140.0,140.0,140.0,0,0,1
6756459706,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,54.0,54.0,54.0,0,0,1
2560515425,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
7978257059,0,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Detained,0,0,0,1,1,1,0,,,,,,,1,0,0
1211217705,1,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,1,1,0
4748972116,0,0,0,0,1,0,1,0,2,0,0,Black,Non-white,Male,1,Detained,5,3,1,5,3,1,0,,,,,,,0,1,0
4996197429,0,0,0,1,1,1,1,1,1,1,1,Black,Non-white,Male,1,Released,5,9,3,5,6,3,0,0.0,0.0,0.0,51.0,51.0,51.0,0,1,1
8510553048,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,699.0,699.0,699.0,0,0,1
5136433645,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
5166615947,0,1,0,0,1,0,1,1,0,1,0,Black,Non-white,Female,1,Released,2,2,4,3,2,4,1,0.0,0.0,0.0,118.0,118.0,118.0,0,0,1
4151246135,0,0,0,0,1,1,1,1,1,1,1,Black,Non-white,Male,1,Released,4,6,2,4,4,2,0,0.0,1.0,0.0,330.0,287.0,330.0,0,1,1
1465152981,0,1,0,0,0,0,0,0,0,0,0,White,White,Female,1,Detained,0,0,2,1,1,2,0,,,,,,,1,0,0
5296801494,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,1.0,0.0,811.0,776.0,811.0,0,1,1
2924647614,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
1622378577,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,4,1,2,3,1,0,,,,,,,0,1,0
7432574070,0,0,0,0,0,0,0,0,0,0,0,Other,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
303298566,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,806.0,806.0,806.0,0,1,1
5883472901,0,1,0,0,1,1,1,2,0,0,0,Black,Non-white,Male,1,Detained,1,3,4,2,3,4,1,,,,,,,0,1,0
4640560434,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,4.0,4.0,4.0,1,1,1
4961346080,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,1,1,0
7035893150,0,0,0,1,1,0,1,0,0,1,0,Black,Non-white,Male,1,Detained,3,4,2,4,3,2,0,,,,,,,0,1,0
8618974581,0,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,3,3,2,3,3,0,1.0,0.0,0.0,889.0,1032.0,1032.0,0,1,1
7715039003,1,1,1,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,5,4,2,4,4,1,0.0,0.0,0.0,258.0,258.0,258.0,0,1,1
1128225296,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,315.0,315.0,315.0,0,1,1
1474303491,0,1,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,4,3,4,4,1,0.0,1.0,1.0,541.0,46.0,98.0,0,1,1
2727777295,0,1,0,1,1,0,1,0,2,1,0,Black,Non-white,Male,1,Released,7,6,4,6,4,4,1,1.0,0.0,0.0,796.0,978.0,978.0,0,1,1
811866206,0,0,0,0,1,0,1,1,0,0,0,Black,Non-white,Female,1,Released,1,2,2,2,2,2,0,0.0,0.0,0.0,31.0,31.0,31.0,0,0,1
4053567880,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,32.0,32.0,32.0,0,1,1
3727199194,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,320.0,320.0,320.0,0,0,1
6004869692,0,0,0,1,1,1,1,1,2,0,1,Black,Non-white,Male,1,Detained,6,10,3,5,6,3,0,,,,,,,0,1,0
1756776595,0,0,0,0,1,1,1,2,2,0,1,Black,Non-white,Male,1,Detained,5,7,2,5,5,2,0,,,,,,,0,1,0
2552887065,0,0,0,1,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,1,3,1,2,3,1,0,0.0,0.0,0.0,1033.0,1033.0,1033.0,0,0,1
1626085838,0,0,0,1,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,3,4,1,4,3,1,0,0.0,0.0,0.0,517.0,517.0,517.0,0,1,1
4047038981,0,0,0,1,1,1,1,2,2,1,1,Black,Non-white,Male,1,Released,7,10,3,6,6,3,0,0.0,0.0,0.0,42.0,42.0,42.0,0,1,1
4299345549,1,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,2,1,2,2,0,0.0,0.0,0.0,18.0,18.0,18.0,0,0,1
3321993409,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Detained,4,2,0,4,2,1,0,,,,,,,0,1,0
8875532804,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,1,3,2,1,0,0.0,0.0,0.0,28.0,28.0,28.0,0,1,1
8690602096,1,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,2,1,2,2,0,1.0,1.0,0.0,122.0,89.0,132.0,0,1,1
5924199864,0,1,0,0,0,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,4,4,2,3,4,1,0.0,1.0,1.0,877.0,244.0,244.0,0,1,1
8964272302,0,1,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,5,4,3,4,4,1,,,,,,,0,1,0
5861466750,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,166.0,166.0,166.0,0,0,1
6046485662,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
6838978080,0,1,0,0,1,1,1,1,0,1,0,Black,Non-white,Male,1,Detained,2,3,4,3,3,4,1,,,,,,,0,1,0
1158488673,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Detained,2,1,0,3,2,1,0,,,,,,,0,1,0
1006572625,0,1,0,0,0,0,0,0,0,1,0,Black,Non-white,Male,1,Released,1,0,2,2,1,2,0,0.0,0.0,0.0,62.0,62.0,62.0,0,1,1
5983656029,0,0,0,1,1,1,1,0,0,0,0,White,White,Male,1,Released,2,5,2,3,4,2,0,1.0,0.0,0.0,18.0,86.0,86.0,1,1,1
2170955551,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,279.0,279.0,279.0,0,1,1
2879078501,0,0,0,1,1,1,1,0,2,1,0,Black,Non-white,Male,1,Released,7,7,2,6,5,2,0,0.0,0.0,0.0,3.0,3.0,3.0,0,1,1
1106096093,1,1,1,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,1,5,4,2,4,4,1,,,,,,,0,1,0
6032174301,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Detained,2,1,0,3,2,1,0,,,,,,,0,0,0
8796036591,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Female,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,181.0,181.0,181.0,0,0,1
4961280601,0,0,0,0,1,1,1,0,1,1,0,Black,Non-white,Female,1,Released,4,3,1,4,3,1,0,0.0,0.0,0.0,578.0,578.0,578.0,0,0,1
2002440091,0,0,0,0,1,1,1,2,1,0,1,Black,Non-white,Male,1,Released,3,6,2,4,4,2,0,0.0,0.0,0.0,175.0,175.0,175.0,0,1,1
5203316857,0,1,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,5,4,2,4,4,1,0.0,0.0,0.0,1032.0,1032.0,1032.0,0,1,1
3122500580,0,0,0,0,0,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
5091948253,0,0,0,1,0,1,1,0,0,0,0,White,White,Male,1,Detained,2,4,2,3,3,2,0,,,,,,,1,1,0
6419030534,0,0,0,1,1,0,1,1,0,1,1,Black,Non-white,Female,1,Detained,3,7,3,4,5,3,0,,,,,,,0,0,0
490980646,0,0,0,0,1,1,1,0,1,1,1,Black,Non-white,Male,1,Detained,4,5,1,4,4,1,0,,,,,,,0,1,0
